departamento,provincia,ano,semana,meanAge_SIN_SEÑALES,meanAge_ALARMA,meanAge_GRAVE,medianAge_SIN_SEÑALES,medianAge_ALARMA,medianAge_GRAVE,sumCases_SIN_SEÑALES,sumCases_ALARMA,sumCases_GRAVE
AMAZONAS,BAGUA,2012,46,32.0,,,32.0,,,1.0,,
AMAZONAS,BAGUA,2012,47,33.0,,,23.0,,,3.0,,
AMAZONAS,BAGUA,2012,48,24.0,,,24.0,,,2.0,,
AMAZONAS,BAGUA,2012,49,33.333333333333336,,,40.0,,,3.0,,
AMAZONAS,BAGUA,2012,50,24.0,,,24.0,,,2.0,,
AMAZONAS,BAGUA,2012,51,6.0,,,6.0,,,1.0,,
AMAZONAS,BAGUA,2012,52,1.0,,,1.0,,,1.0,,
AMAZONAS,BAGUA,2013,1,32.0,,,32.0,,,2.0,,
AMAZONAS,BAGUA,2013,2,27.0,,,27.0,,,2.0,,
AMAZONAS,BAGUA,2013,3,18.0,,,18.0,,,1.0,,
AMAZONAS,BAGUA,2013,4,36.333333333333336,,,35.0,,,3.0,,
AMAZONAS,BAGUA,2013,5,12.6,,,8.0,,,5.0,,
AMAZONAS,BAGUA,2013,6,28.5,,,28.5,,,2.0,,
AMAZONAS,BAGUA,2013,7,16.666666666666668,,,15.0,,,3.0,,
AMAZONAS,BAGUA,2013,8,40.57142857142857,,,32.0,,,7.0,,
AMAZONAS,BAGUA,2013,9,28.666666666666668,,,27.0,,,3.0,,
AMAZONAS,BAGUA,2013,10,14.666666666666666,,,8.0,,,3.0,,
AMAZONAS,BAGUA,2013,11,8.0,,,8.0,,,1.0,,
AMAZONAS,BAGUA,2013,12,5.333333333333333,4.0,,3.0,4.0,,3.0,1.0,
AMAZONAS,BAGUA,2013,13,42.0,,,42.0,,,2.0,,
AMAZONAS,BAGUA,2013,14,63.0,,,63.0,,,1.0,,
AMAZONAS,BAGUA,2013,17,10.0,,83.0,10.0,,83.0,2.0,,1.0
AMAZONAS,BAGUA,2013,18,34.25,,,28.5,,,4.0,,
AMAZONAS,BAGUA,2013,19,28.333333333333332,,,26.0,,,6.0,,
AMAZONAS,BAGUA,2013,20,9.5,,,9.5,,,2.0,,
AMAZONAS,BAGUA,2013,22,3.0,,,3.0,,,1.0,,
AMAZONAS,BAGUA,2013,23,25.0,,,25.0,,,1.0,,
AMAZONAS,BAGUA,2013,24,1.0,,,1.0,,,1.0,,
AMAZONAS,BAGUA,2013,26,31.0,,,31.0,,,1.0,,
AMAZONAS,BAGUA,2013,27,7.0,,,7.0,,,1.0,,
AMAZONAS,BAGUA,2013,28,31.6,,,25.0,,,5.0,,
AMAZONAS,BAGUA,2013,37,9.0,,,9.0,,,1.0,,
AMAZONAS,BAGUA,2013,47,50.0,,,50.0,,,1.0,,
AMAZONAS,BAGUA,2014,12,29.0,,,29.0,,,1.0,,
AMAZONAS,BAGUA,2014,13,31.166666666666668,,,29.5,,,6.0,,
AMAZONAS,BAGUA,2014,14,12.0,,,12.0,,,2.0,,
AMAZONAS,BAGUA,2014,15,2.0,,,2.0,,,1.0,,
AMAZONAS,BAGUA,2014,17,72.0,,,72.0,,,1.0,,
AMAZONAS,BAGUA,2014,18,24.333333333333332,,,27.0,,,3.0,,
AMAZONAS,BAGUA,2014,19,16.0,,,11.0,,,4.0,,
AMAZONAS,BAGUA,2014,20,28.25,,,35.0,,,4.0,,
AMAZONAS,BAGUA,2014,21,2.0,,,2.0,,,1.0,,
AMAZONAS,BAGUA,2014,22,53.0,,,62.0,,,3.0,,
AMAZONAS,BAGUA,2014,24,5.0,,,5.0,,,1.0,,
AMAZONAS,BAGUA,2014,25,13.0,,,13.0,,,1.0,,
AMAZONAS,BAGUA,2014,27,36.0,,,36.0,,,1.0,,
AMAZONAS,BAGUA,2014,28,16.0,,,15.0,,,5.0,,
AMAZONAS,BAGUA,2014,29,28.0,,,28.0,,,2.0,,
AMAZONAS,BAGUA,2014,30,9.0,,,9.0,,,1.0,,
AMAZONAS,BAGUA,2014,34,10.0,15.0,,10.0,15.0,,1.0,1.0,
AMAZONAS,BAGUA,2014,35,,7.0,,,7.0,,,1.0,
AMAZONAS,BAGUA,2014,43,5.0,,,5.0,,,1.0,,
AMAZONAS,BAGUA,2014,44,20.0,,,20.0,,,1.0,,
AMAZONAS,BAGUA,2014,45,19.0,,,19.0,,,1.0,,
AMAZONAS,BAGUA,2014,46,39.0,,,39.0,,,1.0,,
AMAZONAS,BAGUA,2014,47,19.0,,,19.0,,,1.0,,
AMAZONAS,BAGUA,2014,48,7.0,,,7.0,,,1.0,,
AMAZONAS,BAGUA,2014,49,23.333333333333332,5.0,,18.0,5.0,,3.0,1.0,
AMAZONAS,BAGUA,2014,50,26.666666666666668,,,28.0,,,3.0,,
AMAZONAS,BAGUA,2014,51,38.0,,,38.0,,,1.0,,
AMAZONAS,BAGUA,2014,52,36.0,,,36.0,,,1.0,,
AMAZONAS,BAGUA,2015,21,25.0,,,24.0,,,3.0,,
AMAZONAS,BAGUA,2015,36,46.0,,,46.0,,,1.0,,
AMAZONAS,BAGUA,2015,37,7.0,,,7.0,,,1.0,,
AMAZONAS,BAGUA,2015,41,24.0,,,24.0,,,1.0,,
AMAZONAS,BAGUA,2015,43,36.0,,,36.0,,,1.0,,
AMAZONAS,BAGUA,2015,46,37.0,,,37.0,,,1.0,,
AMAZONAS,BAGUA,2016,2,44.0,,,44.0,,,1.0,,
AMAZONAS,BAGUA,2016,4,33.0,,,33.0,,,1.0,,
AMAZONAS,BAGUA,2016,6,5.0,,,5.0,,,1.0,,
AMAZONAS,BAGUA,2016,8,28.0,,,28.0,,,1.0,,
AMAZONAS,BAGUA,2016,9,40.0,,,40.0,,,1.0,,
AMAZONAS,BAGUA,2016,13,21.5,,,21.5,,,2.0,,
AMAZONAS,BAGUA,2016,14,31.0,,,30.0,,,3.0,,
AMAZONAS,BAGUA,2016,16,33.0,,,33.0,,,2.0,,
AMAZONAS,BAGUA,2016,17,14.0,,,14.0,,,1.0,,
AMAZONAS,BAGUA,2016,18,4.0,,,4.0,,,2.0,,
AMAZONAS,BAGUA,2016,19,28.75,,,34.5,,,4.0,,
AMAZONAS,BAGUA,2016,20,56.0,,,56.0,,,1.0,,
AMAZONAS,BAGUA,2016,42,39.5,,,39.5,,,2.0,,
AMAZONAS,BAGUA,2017,18,2.0,,,2.0,,,1.0,,
AMAZONAS,BAGUA,2017,22,4.0,,,4.0,,,1.0,,
AMAZONAS,BAGUA,2017,23,17.0,,,17.0,,,1.0,,
AMAZONAS,BAGUA,2017,24,49.0,,,49.0,,,2.0,,
AMAZONAS,BAGUA,2017,25,51.0,,,51.0,,,1.0,,
AMAZONAS,BAGUA,2017,26,5.0,,,5.0,,,1.0,,
AMAZONAS,BAGUA,2017,27,52.5,,,52.5,,,2.0,,
AMAZONAS,BAGUA,2017,31,21.0,,,21.0,,,1.0,,
AMAZONAS,BAGUA,2017,32,1.0,,,1.0,,,1.0,,
AMAZONAS,BAGUA,2017,41,34.0,,,39.5,,,4.0,,
AMAZONAS,BAGUA,2017,42,52.0,,,52.0,,,1.0,,
AMAZONAS,BAGUA,2017,43,29.5,,,29.5,,,2.0,,
AMAZONAS,BAGUA,2017,44,29.428571428571427,,,30.0,,,7.0,,
AMAZONAS,BAGUA,2017,45,12.333333333333334,,,10.0,,,3.0,,
AMAZONAS,BAGUA,2017,46,40.666666666666664,,,41.0,,,3.0,,
AMAZONAS,BAGUA,2017,47,31.25,,,28.5,,,4.0,,
AMAZONAS,BAGUA,2017,48,25.0,,,20.0,,,3.0,,
AMAZONAS,BAGUA,2017,49,39.666666666666664,,,41.0,,,3.0,,
AMAZONAS,BAGUA,2017,50,44.5,,,45.5,,,4.0,,
AMAZONAS,BAGUA,2017,51,19.666666666666668,,,24.0,,,3.0,,
AMAZONAS,BAGUA,2017,52,31.428571428571427,,,21.0,,,7.0,,
AMAZONAS,BAGUA,2018,1,25.0,,,32.0,,,7.0,,
AMAZONAS,BAGUA,2018,2,29.125,,,27.0,,,8.0,,
AMAZONAS,BAGUA,2018,3,43.81818181818182,31.0,,49.0,31.0,,11.0,1.0,
AMAZONAS,BAGUA,2018,4,23.7,,,20.5,,,10.0,,
AMAZONAS,BAGUA,2018,5,36.5,,,35.5,,,4.0,,
AMAZONAS,BAGUA,2018,6,42.6,,,44.0,,,5.0,,
AMAZONAS,BAGUA,2018,7,28.333333333333332,,,13.0,,,3.0,,
AMAZONAS,BAGUA,2018,8,31.857142857142858,,,33.0,,,7.0,,
AMAZONAS,BAGUA,2018,9,43.0,,,43.0,,,1.0,,
AMAZONAS,BAGUA,2018,10,38.0,,,30.0,,,6.0,,
AMAZONAS,BAGUA,2018,11,29.5,,,29.5,,,2.0,,
AMAZONAS,BAGUA,2018,12,40.0,,,39.0,,,4.0,,
AMAZONAS,BAGUA,2018,13,73.0,,,73.0,,,1.0,,
AMAZONAS,BAGUA,2018,14,78.0,,,78.0,,,1.0,,
AMAZONAS,BAGUA,2018,15,26.0,,,26.0,,,1.0,,
AMAZONAS,BAGUA,2018,16,44.2,,,45.0,,,5.0,,
AMAZONAS,BAGUA,2018,17,18.5,,,18.5,,,2.0,,
AMAZONAS,BAGUA,2018,19,28.0,,,28.0,,,2.0,,
AMAZONAS,BAGUA,2018,20,25.0,,,25.0,,,1.0,,
AMAZONAS,BAGUA,2018,22,39.0,,,39.0,,,1.0,,
AMAZONAS,BAGUA,2018,23,26.0,,,26.0,,,1.0,,
AMAZONAS,BAGUA,2018,28,27.0,,,27.0,,,1.0,,
AMAZONAS,BAGUA,2018,34,12.0,,,12.0,,,1.0,,
AMAZONAS,BAGUA,2018,37,8.0,,,8.0,,,1.0,,
AMAZONAS,BAGUA,2018,40,23.0,,,23.0,,,1.0,,
AMAZONAS,BAGUA,2018,46,7.0,,,7.0,,,1.0,,
AMAZONAS,BAGUA,2018,49,10.0,,,10.0,,,1.0,,
AMAZONAS,BAGUA,2019,2,34.0,,,34.0,,,1.0,,
AMAZONAS,BAGUA,2019,4,22.0,,,22.0,,,1.0,,
AMAZONAS,BAGUA,2019,7,56.0,,,56.0,,,1.0,,
AMAZONAS,BAGUA,2019,12,2.0,,,2.0,,,1.0,,
AMAZONAS,BAGUA,2019,13,20.0,,,20.0,,,2.0,,
AMAZONAS,BAGUA,2019,14,31.0,,,31.0,,,1.0,,
AMAZONAS,BAGUA,2019,15,13.0,,,13.0,,,1.0,,
AMAZONAS,BAGUA,2019,16,27.666666666666668,,,12.0,,,3.0,,
AMAZONAS,BAGUA,2019,17,22.0,,,22.0,,,2.0,,
AMAZONAS,BAGUA,2019,18,6.5,,,6.5,,,2.0,,
AMAZONAS,BAGUA,2019,19,39.0,,,39.0,,,1.0,,
AMAZONAS,BAGUA,2019,20,37.0,,,37.0,,,1.0,,
AMAZONAS,BAGUA,2019,21,23.0,,,23.0,,,1.0,,
AMAZONAS,BAGUA,2019,22,12.666666666666666,,,9.0,,,3.0,,
AMAZONAS,BAGUA,2019,23,57.333333333333336,,,48.0,,,3.0,,
AMAZONAS,BAGUA,2019,24,34.0,,,28.0,,,3.0,,
AMAZONAS,BAGUA,2019,25,26.0,,,34.0,,,3.0,,
AMAZONAS,BAGUA,2019,26,37.0,,,37.0,,,2.0,,
AMAZONAS,BAGUA,2019,27,36.5,,,35.0,,,4.0,,
AMAZONAS,BAGUA,2019,28,31.0,,,28.0,,,3.0,,
AMAZONAS,BAGUA,2019,29,25.833333333333332,,,25.5,,,6.0,,
AMAZONAS,BAGUA,2019,30,25.0,,,25.0,,,2.0,,
AMAZONAS,BAGUA,2019,31,27.666666666666668,,,15.0,,,3.0,,
AMAZONAS,BAGUA,2019,32,26.25,,,30.0,,,4.0,,
AMAZONAS,BAGUA,2019,33,19.0,,,20.0,,,5.0,,
AMAZONAS,BAGUA,2019,34,28.25,12.5,,27.0,12.5,,4.0,2.0,
AMAZONAS,BAGUA,2019,35,23.666666666666668,,,23.0,,,3.0,,
AMAZONAS,BAGUA,2019,36,20.0,,,20.0,,,2.0,,
AMAZONAS,BAGUA,2019,38,37.0,,,37.0,,,2.0,,
AMAZONAS,BAGUA,2019,39,19.571428571428573,,,15.0,,,7.0,,
AMAZONAS,BAGUA,2019,40,45.0,,,45.0,,,2.0,,
AMAZONAS,BAGUA,2019,41,,34.0,,,34.0,,,1.0,
AMAZONAS,BAGUA,2019,42,19.666666666666668,,,15.5,,,6.0,,
AMAZONAS,BAGUA,2019,43,15.0,,,10.0,,,3.0,,
AMAZONAS,BAGUA,2019,44,18.75,,,14.0,,,4.0,,
AMAZONAS,BAGUA,2019,45,29.375,36.5,,30.0,36.5,,8.0,2.0,
AMAZONAS,BAGUA,2019,46,20.25,,,16.5,,,8.0,,
AMAZONAS,BAGUA,2019,47,26.0,,,28.0,,,3.0,,
AMAZONAS,BAGUA,2019,48,26.0,,,26.0,,,1.0,,
AMAZONAS,BAGUA,2019,49,16.5,,,16.5,,,2.0,,
AMAZONAS,BAGUA,2019,50,9.0,,,6.0,,,3.0,,
AMAZONAS,BAGUA,2019,51,39.0,,,39.0,,,2.0,,
AMAZONAS,BAGUA,2020,1,,43.0,,,43.0,,,1.0,
AMAZONAS,BAGUA,2020,2,31.0,,,29.5,,,4.0,,
AMAZONAS,BAGUA,2020,3,27.9,15.0,,25.0,15.0,,10.0,1.0,
AMAZONAS,BAGUA,2020,4,23.8,,,22.0,,,5.0,,
AMAZONAS,BAGUA,2020,5,28.9,,,14.5,,,10.0,,
AMAZONAS,BAGUA,2020,6,32.857142857142854,,,35.0,,,7.0,,
AMAZONAS,BAGUA,2020,7,31.75,,,24.0,,,12.0,,
AMAZONAS,BAGUA,2020,8,17.571428571428573,49.0,,19.0,49.0,,7.0,1.0,
AMAZONAS,BAGUA,2020,9,33.6,24.0,,32.5,24.0,,10.0,1.0,
AMAZONAS,BAGUA,2020,10,40.0,,,47.0,,,9.0,,
AMAZONAS,BAGUA,2020,11,19.833333333333332,,,20.5,,,6.0,,
AMAZONAS,BAGUA,2020,12,18.333333333333332,,,18.0,,,3.0,,
AMAZONAS,BAGUA,2020,13,21.333333333333332,11.0,,18.0,11.0,,3.0,1.0,
AMAZONAS,BAGUA,2020,14,22.666666666666668,,,22.5,,,6.0,,
AMAZONAS,BAGUA,2020,15,21.166666666666668,,,20.5,,,6.0,,
AMAZONAS,BAGUA,2020,16,31.428571428571427,7.0,,35.0,7.0,,7.0,1.0,
AMAZONAS,BAGUA,2020,17,8.0,,,8.0,,,1.0,,
AMAZONAS,BAGUA,2020,18,6.0,,,6.0,,,1.0,,
AMAZONAS,BAGUA,2020,19,28.0,,,28.0,,,1.0,,
AMAZONAS,BAGUA,2020,20,10.25,,,9.5,,,4.0,,
AMAZONAS,BAGUA,2020,21,18.0,18.5,,17.0,18.5,,3.0,2.0,
AMAZONAS,BAGUA,2020,22,33.4,21.0,,33.0,21.0,,5.0,1.0,
AMAZONAS,BAGUA,2020,23,28.571428571428573,29.5,,26.0,29.5,,7.0,2.0,
AMAZONAS,BAGUA,2020,24,29.529411764705884,,,28.0,,,17.0,,
AMAZONAS,BAGUA,2020,25,36.0,,,29.0,,,11.0,,
AMAZONAS,BAGUA,2020,26,34.57142857142857,,,26.0,,,7.0,,
AMAZONAS,BAGUA,2020,27,29.875,6.5,,39.5,6.5,,8.0,2.0,
AMAZONAS,BAGUA,2020,28,39.5,,,39.5,,,2.0,,
AMAZONAS,BAGUA,2020,29,47.0,,,47.0,,,1.0,,
AMAZONAS,BAGUA,2020,30,25.0,47.0,,11.0,47.0,,3.0,1.0,
AMAZONAS,BAGUA,2020,31,33.0,,,33.0,,,1.0,,
AMAZONAS,BAGUA,2020,32,41.0,,,41.0,,,2.0,,
AMAZONAS,BAGUA,2020,33,43.0,,,43.0,,,1.0,,
AMAZONAS,BAGUA,2020,34,28.0,,,28.0,,,1.0,,
AMAZONAS,BAGUA,2020,35,48.0,,,48.0,,,1.0,,
AMAZONAS,BAGUA,2020,36,20.0,,,20.0,,,1.0,,
AMAZONAS,BAGUA,2020,37,59.0,,,59.0,,,1.0,,
AMAZONAS,BAGUA,2020,38,31.25,51.0,,33.0,51.0,,4.0,1.0,
AMAZONAS,BAGUA,2020,39,26.833333333333332,,,28.5,,,6.0,,
AMAZONAS,BAGUA,2020,40,76.0,,,76.0,,,1.0,,
AMAZONAS,BAGUA,2020,41,23.0,,,23.0,,,3.0,,
AMAZONAS,BAGUA,2020,42,20.0,11.0,,20.0,11.0,,2.0,1.0,
AMAZONAS,BAGUA,2020,44,30.0,,,19.0,,,3.0,,
AMAZONAS,BAGUA,2020,45,58.0,,28.0,58.0,,28.0,1.0,,1.0
AMAZONAS,BAGUA,2020,46,28.0,,,28.0,,,2.0,,
AMAZONAS,BAGUA,2020,48,40.0,,,40.0,,,2.0,,
AMAZONAS,BAGUA,2020,49,21.0,14.0,88.0,25.0,14.0,88.0,3.0,2.0,1.0
AMAZONAS,BAGUA,2020,50,13.0,1.0,,11.5,1.0,,6.0,1.0,
AMAZONAS,BAGUA,2020,51,32.75,,,36.0,,,8.0,,
AMAZONAS,BAGUA,2020,52,31.142857142857142,73.0,,36.0,73.0,,7.0,2.0,
AMAZONAS,BAGUA,2020,53,29.6,36.0,,26.5,36.0,,10.0,1.0,
AMAZONAS,BAGUA,2021,1,23.7,23.6,,20.0,19.0,,20.0,5.0,
AMAZONAS,BAGUA,2021,2,28.941176470588236,39.333333333333336,,27.0,31.5,,17.0,6.0,
AMAZONAS,BAGUA,2021,3,26.0,20.0,86.0,22.5,16.5,86.0,14.0,4.0,1.0
AMAZONAS,BAGUA,2021,4,22.0,19.0,,16.5,19.0,,18.0,2.0,
AMAZONAS,BAGUA,2021,5,21.0,35.0,,20.0,35.5,,23.0,4.0,
AMAZONAS,BAGUA,2021,6,29.571428571428573,18.0,,30.0,18.0,,21.0,1.0,
AMAZONAS,BAGUA,2021,7,25.285714285714285,23.0,,27.5,19.0,,14.0,3.0,
AMAZONAS,BAGUA,2021,8,38.0,8.0,,35.0,8.0,,7.0,1.0,
AMAZONAS,BAGUA,2021,9,30.0,10.0,,35.0,10.0,,4.0,2.0,
AMAZONAS,BAGUA,2021,10,26.571428571428573,14.0,,26.0,14.0,,7.0,2.0,
AMAZONAS,BAGUA,2021,11,27.666666666666668,32.0,,23.0,32.0,,6.0,2.0,
AMAZONAS,BAGUA,2021,12,19.2,9.0,,21.0,9.0,,5.0,1.0,
AMAZONAS,BAGUA,2021,13,10.75,,,12.5,,,4.0,,
AMAZONAS,BAGUA,2021,14,9.5,,,9.5,,,2.0,,
AMAZONAS,BAGUA,2021,15,33.625,,,24.5,,,8.0,,
AMAZONAS,BAGUA,2021,16,32.5,34.0,,36.0,34.0,,6.0,1.0,
AMAZONAS,BAGUA,2021,17,13.125,15.666666666666666,,9.5,16.0,,8.0,3.0,
AMAZONAS,BAGUA,2021,18,35.0,12.0,,42.0,12.0,,8.0,1.0,
AMAZONAS,BAGUA,2021,19,18.6,38.5,,13.5,38.5,,10.0,2.0,
AMAZONAS,BAGUA,2021,20,26.22222222222222,46.0,,22.0,46.0,,9.0,1.0,
AMAZONAS,BAGUA,2021,21,40.5,41.5,,34.0,41.5,,8.0,2.0,
AMAZONAS,BAGUA,2021,22,26.4,5.0,,22.0,5.0,,25.0,2.0,
AMAZONAS,BAGUA,2021,23,28.227272727272727,78.0,,28.0,78.0,,22.0,1.0,
AMAZONAS,BAGUA,2021,24,27.8,36.333333333333336,,26.0,24.0,,25.0,3.0,
AMAZONAS,BAGUA,2021,25,28.36842105263158,,,27.0,,,19.0,,
AMAZONAS,BAGUA,2021,26,29.357142857142858,,,29.0,,,28.0,,
AMAZONAS,BAGUA,2021,27,24.625,13.0,,17.5,13.0,,16.0,1.0,
AMAZONAS,BAGUA,2021,28,25.074074074074073,21.0,,23.0,21.0,,27.0,1.0,
AMAZONAS,BAGUA,2021,29,23.045454545454547,,,18.0,,,22.0,,
AMAZONAS,BAGUA,2021,30,39.45454545454545,,,40.0,,,11.0,,
AMAZONAS,BAGUA,2021,31,35.63636363636363,,,37.0,,,11.0,,
AMAZONAS,BAGUA,2021,32,27.0,,,22.5,,,8.0,,
AMAZONAS,BAGUA,2021,33,32.45454545454545,,,24.0,,,11.0,,
AMAZONAS,BAGUA,2021,34,25.857142857142858,,,28.0,,,7.0,,
AMAZONAS,BAGUA,2021,35,25.285714285714285,,,32.0,,,7.0,,
AMAZONAS,BAGUA,2021,36,25.916666666666668,,,21.5,,,12.0,,
AMAZONAS,BAGUA,2021,37,35.5,,,28.0,,,8.0,,
AMAZONAS,BAGUA,2021,38,39.666666666666664,20.0,,37.0,20.0,,9.0,1.0,
AMAZONAS,BAGUA,2021,39,29.625,11.0,,24.0,11.0,,16.0,2.0,
AMAZONAS,BAGUA,2021,40,26.842105263157894,,,29.0,,,19.0,,
AMAZONAS,BAGUA,2021,41,29.68,9.5,,28.0,9.5,,25.0,2.0,
AMAZONAS,BAGUA,2021,42,33.888888888888886,,,35.0,,,27.0,,
AMAZONAS,BAGUA,2021,43,32.55,24.0,,27.5,24.0,,40.0,1.0,
AMAZONAS,BAGUA,2021,44,23.0,33.0,,18.5,33.0,,26.0,2.0,
AMAZONAS,BAGUA,2021,45,31.966666666666665,15.5,,29.5,15.5,,30.0,2.0,
AMAZONAS,BAGUA,2021,46,34.19047619047619,25.0,,36.0,25.0,,21.0,1.0,
AMAZONAS,BAGUA,2021,47,28.8125,20.0,,18.5,20.0,,16.0,1.0,
AMAZONAS,BAGUA,2021,48,31.333333333333332,,,25.0,,,21.0,,
AMAZONAS,BAGUA,2021,49,16.473684210526315,,,17.0,,,19.0,,
AMAZONAS,BAGUA,2021,50,19.9,,,21.5,,,10.0,,
AMAZONAS,BAGUA,2021,51,18.0,,,12.0,,,7.0,,
AMAZONAS,BAGUA,2021,52,29.2,,,21.0,,,5.0,,
AMAZONAS,BAGUA,2022,1,27.25,,,26.0,,,8.0,,
AMAZONAS,BAGUA,2022,2,25.6,,,21.5,,,10.0,,
AMAZONAS,BAGUA,2022,3,32.375,12.0,13.0,33.5,12.0,13.0,8.0,1.0,1.0
AMAZONAS,BAGUA,2022,4,32.63636363636363,,,25.0,,,11.0,,
AMAZONAS,BAGUA,2022,5,22.642857142857142,,,23.0,,,14.0,,
AMAZONAS,BAGUA,2022,6,32.44444444444444,24.0,,28.0,24.0,,9.0,1.0,
AMAZONAS,BAGUA,2022,7,34.333333333333336,,,30.5,,,12.0,,
AMAZONAS,BAGUA,2022,8,32.857142857142854,,,29.0,,,7.0,,
AMAZONAS,BAGUA,2022,9,19.1,,,15.5,,,10.0,,
AMAZONAS,BAGUA,2022,10,26.444444444444443,28.5,,25.0,28.5,,18.0,2.0,
AMAZONAS,BAGUA,2022,11,28.52173913043478,43.0,,24.0,43.0,,23.0,1.0,
AMAZONAS,BAGUA,2022,12,42.0,44.0,,42.5,44.0,,6.0,1.0,
AMAZONAS,BAGUA,2022,13,27.46153846153846,30.75,77.0,33.0,30.0,77.0,13.0,4.0,1.0
AMAZONAS,BAGUA,2022,14,24.4,23.0,,21.5,11.0,,20.0,3.0,
AMAZONAS,BAGUA,2022,15,30.75,37.5,,31.5,37.5,,24.0,2.0,
AMAZONAS,BAGUA,2022,16,25.5,33.666666666666664,,20.0,43.0,,16.0,3.0,
AMAZONAS,BAGUA,2022,17,27.433333333333334,16.0,,27.5,16.0,,30.0,1.0,
AMAZONAS,BAGUA,2022,18,26.306451612903224,16.5,,25.5,16.5,,62.0,2.0,
AMAZONAS,BAGUA,2022,19,25.11111111111111,18.571428571428573,,21.0,20.0,,36.0,7.0,
AMAZONAS,BAGUA,2022,20,28.84,21.5,,27.0,12.0,,50.0,12.0,
AMAZONAS,BAGUA,2022,21,29.63157894736842,14.5,,23.0,12.0,,38.0,6.0,
AMAZONAS,BAGUA,2022,22,25.82051282051282,17.0,,24.0,11.5,,39.0,10.0,
AMAZONAS,BAGUA,2022,23,28.054054054054053,30.285714285714285,,20.0,30.0,,37.0,7.0,
AMAZONAS,BAGUA,2022,24,28.64516129032258,59.0,,20.0,59.0,,31.0,1.0,
AMAZONAS,BAGUA,2022,25,31.448275862068964,33.333333333333336,,31.0,39.0,,29.0,3.0,
AMAZONAS,BAGUA,2022,26,23.0,30.666666666666668,,22.0,41.0,,23.0,3.0,
AMAZONAS,BAGUA,2022,27,27.03448275862069,10.0,,23.0,10.0,,29.0,2.0,
AMAZONAS,BAGUA,2022,28,25.82758620689655,8.5,,15.0,8.5,,29.0,2.0,
AMAZONAS,BAGUA,2022,29,23.441176470588236,13.0,,18.5,13.0,,34.0,1.0,
AMAZONAS,BAGUA,2022,30,22.166666666666668,8.0,,14.5,8.0,,24.0,1.0,
AMAZONAS,BAGUA,2022,31,21.566666666666666,85.0,,16.0,85.0,,30.0,1.0,
AMAZONAS,BAGUA,2022,32,27.142857142857142,20.5,,25.5,11.5,,42.0,4.0,
AMAZONAS,BAGUA,2022,33,30.82857142857143,,,28.0,,,35.0,,
AMAZONAS,BAGUA,2022,34,19.058823529411764,19.142857142857142,,14.5,16.0,,34.0,7.0,
AMAZONAS,BAGUA,2022,35,24.622222222222224,33.333333333333336,,20.0,26.0,,45.0,3.0,
AMAZONAS,BAGUA,2022,36,26.704545454545453,20.6,,19.5,27.0,,44.0,5.0,
AMAZONAS,BAGUA,2022,37,23.73469387755102,47.333333333333336,,20.0,62.0,,49.0,3.0,
AMAZONAS,BAGUA,2022,38,25.46551724137931,14.0,,18.5,15.0,,58.0,3.0,
AMAZONAS,BAGUA,2022,39,29.943396226415093,34.0,,24.0,36.0,,53.0,3.0,
AMAZONAS,BAGUA,2022,40,28.677419354838708,21.75,,24.0,16.0,,31.0,4.0,
AMAZONAS,BAGUA,2022,41,23.5,27.666666666666668,,21.0,20.0,,26.0,6.0,
AMAZONAS,BAGUA,2022,42,30.92105263157895,30.0,,27.5,30.0,,38.0,1.0,
AMAZONAS,BAGUA,2022,43,31.183673469387756,43.0,,29.0,43.0,,49.0,2.0,
AMAZONAS,BAGUA,2022,44,29.91044776119403,38.333333333333336,,25.0,40.0,,67.0,3.0,
AMAZONAS,BAGUA,2022,45,26.558441558441558,25.0,,23.0,21.0,,77.0,7.0,
AMAZONAS,BAGUA,2022,46,26.782608695652176,42.0,,21.0,41.5,,69.0,4.0,
AMAZONAS,BAGUA,2022,47,27.433333333333334,16.0,,22.0,16.0,,60.0,1.0,
AMAZONAS,BAGUA,2022,48,24.70769230769231,19.2,,21.0,15.0,,65.0,5.0,
AMAZONAS,BAGUA,2022,49,25.74074074074074,,34.0,23.0,,34.0,54.0,,1.0
AMAZONAS,BAGUA,2022,50,27.77027027027027,23.0,,26.0,23.0,,74.0,2.0,
AMAZONAS,BAGUA,2022,51,32.58571428571429,27.333333333333332,8.0,29.0,27.0,8.0,70.0,6.0,1.0
AMAZONAS,BAGUA,2022,52,34.310344827586206,33.0,15.0,33.5,25.0,15.0,58.0,7.0,1.0
AMAZONAS,BONGARA,2017,51,12.0,,,12.0,,,1.0,,
AMAZONAS,BONGARA,2021,49,49.0,,,49.0,,,1.0,,
AMAZONAS,BONGARA,2021,51,17.0,,,17.0,,,1.0,,
AMAZONAS,BONGARA,2022,46,33.0,,,33.0,,,1.0,,
AMAZONAS,CHACHAPOYAS,2004,39,52.0,,,52.0,,,1.0,,
AMAZONAS,CHACHAPOYAS,2006,40,39.0,,,39.0,,,2.0,,
AMAZONAS,CHACHAPOYAS,2007,50,26.0,,,26.0,,,1.0,,
AMAZONAS,CHACHAPOYAS,2011,4,10.0,,,10.0,,,1.0,,
AMAZONAS,CHACHAPOYAS,2015,9,23.0,,,23.0,,,1.0,,
AMAZONAS,CHACHAPOYAS,2015,34,8.0,,,8.0,,,1.0,,
